tenid,region,longitude,latitude
E  0803228 ,Pilbara,116.11785791881823,-21.0202363564095
P  4502996 ,Pilbara,118.90077639975841,-21.098164340818997
E  0803229 ,Gascoyne,115.54671617930158,-23.63660061327513
E  0803230 ,Pilbara,115.5367438391173,-22.334851582988872
E  0803254 ,Pilbara,115.54165589390601,-22.418147674968484
E  0803237 ,Pilbara,116.84720424541872,-23.526184775544685
E  0803240 ,Pilbara,115.14923936362305,-21.80757235060271
E  0803241 ,Pilbara,117.10833275680145,-23.400000125917103
E  0803243 ,Pilbara,114.94655114172552,-21.758333082524267
E  0803244 ,Pilbara,116.27499897431075,-22.633333671220534
E  0803245 ,Pilbara,115.52500447559305,-22.94999298454605
P  4502997 ,Pilbara,118.92163161699473,-21.08982542468051
E  0803246 ,Pilbara,116.00326668383045,-22.889491880405412
E  0803247 ,Pilbara,116.19550026420282,-22.92206719041386
E  0803248 ,Pilbara,116.08056014512186,-22.76805367100496
E  0803251 ,Pilbara,116.77500139940466,-22.816666182695357
E  0803255 ,Pilbara,115.72759427959008,-22.393477138611168
P  4502998 ,Pilbara,118.92696666753704,-21.044446273667162
E  0803256 ,Pilbara,115.92259900419899,-22.665732754723344
E  0803269 ,Mid West,117.57364586442047,-23.853380951654188
E  0803271 ,Pilbara,116.3940464778224,-22.748810478759207
E  0803272 ,Pilbara,116.79600493775702,-22.94869144937352
E  0803273 ,Pilbara,117.34164801521375,-23.661752739782077
E  0803304 ,Mid West,117.81666742154756,-23.850000734168017
E  0803274 ,Gascoyne,115.58907142438673,-23.541456632566202
E  0803275 ,Gascoyne,115.34551041092314,-23.359611984249494
E  0803277 ,Pilbara,115.93965171351087,-21.972999883965723
E  0803280 ,Pilbara,116.1781653192329,-22.449600934329915
E  0803289 ,Pilbara,117.38888418390336,-23.552779951147944
E  0803291 ,Pilbara,116.41249915985323,-22.995833778263467
E  0803301 ,Pilbara,116.04133512345898,-22.741985651850236
E  0803303 ,Gascoyne,116.98368357701257,-23.742756313767266
P  4503000 ,Pilbara,119.72116857176897,-21.235155055004952
E  0803305 ,Pilbara,115.29832809576666,-23.12582775152125
E  0803306 ,Pilbara,115.42249520454574,-23.110826229257754
E  0803310 ,Pilbara,115.91484306566538,-22.022825672404245
P  4503009 ,Pilbara,119.75254040690345,-21.180767062852894
E  0803311 ,Pilbara,115.6671293148856,-21.58471058463333
E  0803312 ,Pilbara,115.29721610266397,-21.782945832502314
E  0803313 ,Pilbara,115.657101855811,-21.88593217805738
E  0803314 ,Pilbara,116.49947581902916,-22.930745554683586
E  0803547 ,Pilbara,116.09166770264903,-22.574999506341353
E  0803315 ,Mid West,117.57356571073613,-23.53177789645052
E  0803317 ,Pilbara,116.23635147091882,-22.79690763419706
E  0803318 ,Pilbara,116.07708417630764,-21.02708267616308
E  0803321 ,Gascoyne,114.13289308469038,-22.978506262835168
E  0803322 ,Gascoyne,114.12292121934577,-23.22812041723527
E  0803326 ,Pilbara,115.24864881191037,-22.72563766669017
E  0803327 ,Pilbara,116.17703899095758,-21.751461729555817
E  0803328 ,Pilbara,117.24890594229618,-23.113403774052454
E  0803335 ,Pilbara,117.0249969907802,-22.881250354498675
E  0803336 ,Pilbara,116.27933953917511,-22.78152252714851
E  0803341 ,Pilbara,115.83782301683131,-22.944227528867472
P  4503033 ,Pilbara,119.87698365358854,-21.348366966977903
P  4503036 ,Pilbara,119.21355760730458,-21.826742992879026
E  0803343 ,Gascoyne,115.30134090762131,-23.513998744508783
E  0803350 ,Pilbara,117.39166070420572,-23.21666893695903
E  0803352 ,Pilbara,116.04026418267013,-21.440047434120615
E  0803354 ,Pilbara,115.38119343824218,-21.62119833395772
E  0803355 ,Pilbara,115.33774549216902,-21.713434975240222
E  0803540 ,Pilbara,115.9902253468382,-21.91736348962749
P  4503038 ,Pilbara,119.35003683939456,-21.386189089527818
P  4503039 ,Pilbara,119.73413794073828,-21.24740706942453
E  0803364 ,Gascoyne,115.07332295977751,-23.63614232925472
E  0803369 ,Pilbara,115.92111109510215,-23.49721297255307
E  0803379 ,Pilbara,115.53055574285052,-22.78611079062144
E  0803380 ,Pilbara,115.54161576724287,-22.757739872125136
E  0803381 ,Pilbara,115.57561633774532,-22.77505205585026
E  0803397 ,Pilbara,116.78476882481331,-23.378186519876614
E  0803399 ,Pilbara,115.79951133008022,-21.78970391179002
E  0803419 ,Pilbara,115.40603266132503,-22.099139109747128
E  0803420 ,Gascoyne,116.74928771980146,-23.77050232335323
E  0803542 ,Pilbara,115.02500041377498,-21.958332232372904
E  0803421 ,Gascoyne,116.82359494160066,-23.667544569708422
E  0803423 ,Pilbara,115.66963018958741,-21.43521231674888
E  0803424 ,Pilbara,115.74094034049197,-22.17096732106084
E  0803427 ,Pilbara,115.21318328992125,-22.588192861330857
E  0803428 ,Pilbara,115.24166725962901,-22.691665027231778
E  0803429 ,Pilbara,115.27500058303883,-22.69166623461838
E  0803430 ,Pilbara,115.31666729215024,-22.70833282994097
E  0803431 ,Pilbara,115.30833386261384,-22.749999077060245
E  0803544 ,Pilbara,115.04404699418721,-22.039279606106216
E  0803434 ,Gascoyne,115.14023434754766,-23.56920115724951
E  0803447 ,Pilbara,115.00833368096006,-21.85833350228609
E  0803448 ,Pilbara,115.01388876019989,-21.919444327455377
E  0803449 ,Gascoyne,114.42408755727901,-23.12149185367494
E  0803457 ,Pilbara,116.05833344366445,-22.016666304096326
E  0803460 ,Pilbara,115.84404164521594,-23.45713868221075
E  0803467 ,Pilbara,115.02500041377498,-21.958332232372904
E  0803468 ,Pilbara,115.02500041377498,-21.958332232372904
E  0803475 ,Pilbara,115.73194380763663,-22.665277927970667
E  0803480 ,Pilbara,115.71944441039122,-22.763888781536597
E  0803546 ,Pilbara,116.59166818481593,-22.808348146491554
E  0803481 ,Pilbara,115.45152291569083,-23.10040891459859
E  0803494 ,Pilbara,116.6516684903724,-22.774999720428234
E  0803497 ,Gascoyne,117.68922088450155,-23.999016958200166
E  0803499 ,Pilbara,116.26547536321223,-22.705953000314885
E  0803502 ,Pilbara,115.55166283688904,-22.622773639731452
E  0803503 ,Pilbara,115.45425163818835,-22.647210613430808
E  0803504 ,Pilbara,115.54444634485918,-22.694444041602356
E  0803511 ,Pilbara,115.71081757133912,-22.802491167923538
E  0803512 ,Pilbara,115.99626480468193,-23.3547601129956
E  0803514 ,Pilbara,116.47545951431022,-23.306289630810387
P  4503040 ,Pilbara,119.75728286249651,-21.16084236285793
E  0803516 ,Pilbara,115.99104863959052,-21.07052307256238
E  0803517 ,Pilbara,115.02500041377498,-21.958332232372904
E  0803524 ,Pilbara,116.28500215038787,-21.00333121817649
E  0803525 ,Pilbara,116.11785791881823,-21.0202363564095
E  0803526 ,Pilbara,115.38499980760122,-23.031665082300464
E  0803536 ,Pilbara,116.29055913608305,-21.243389842807296
E  0803539 ,Pilbara,115.69832878544824,-23.535004419188763
E  0803548 ,Pilbara,115.70833025041586,-22.871146367521654
P  4503041 ,Pilbara,119.75708989184578,-21.16920757213463
E  0803551 ,Gascoyne,114.04976535656175,-22.78314436879791
E  0803556 ,Gascoyne,114.51166257172072,-23.147728720832994
E  0803557 ,Gascoyne,114.75066583684529,-23.070169595468805
E  0803558 ,Pilbara,116.1638883184198,-22.319444863678502
E  0803559 ,Gascoyne,114.15833375206017,-23.099999683654406
E  1501864 ,Goldfields-Esperance,121.65833349906019,-31.70833346959288
P  4503043 ,Pilbara,119.28399361069293,-21.532659916888235
E  0803560 ,Mid West,117.59877658418446,-23.543399635650747
E  0803565 ,Pilbara,116.09209445191838,-21.537797518276765
E  0803567 ,Pilbara,117.48333378919173,-23.574999886862617
E  0803568 ,Pilbara,117.47500049522944,-23.524999640599617
E  0803569 ,Pilbara,116.04583487764195,-22.574988026825853
E  0803571 ,Pilbara,115.63312764403584,-22.731484908871117
E  0803572 ,Pilbara,116.66666830198764,-23.241666932600403
E  0803573 ,Pilbara,116.51666869129484,-22.808332069939443
E  0803578 ,Pilbara,115.53194974663265,-22.9902792097007
E  0803662 ,Pilbara,115.42611167782303,-22.781663022371966
E  0803597 ,Pilbara,115.62309648722531,-22.051667886737892
E  0803598 ,Pilbara,115.3711954106183,-22.223085719519982
E  0803599 ,Pilbara,115.49047720949926,-22.21641625682869
E  0803600 ,Pilbara,115.60309285876416,-22.235456187904184
E  0803602 ,Pilbara,116.13796195968266,-21.776852200712703
E  0803604 ,Pilbara,116.00781574710425,-22.97135287283275
E  0803610 ,Pilbara,115.69166743048541,-22.924999741329056
E  0803611 ,Pilbara,115.13499880935565,-22.64833246901422
E  0803617 ,Pilbara,115.54679898820709,-22.719866027274154
E  0803618 ,Gascoyne,114.08333327555627,-22.041666882168293
E  1600559 ,Goldfields-Esperance,120.87500136473965,-30.508334187625845
P  4503048 ,Pilbara,118.48584334778982,-20.910822040887986
E  0803621 ,Pilbara,116.78743834238678,-23.01816939626586
E  0803623 ,Pilbara,115.57500250466191,-22.789998357738373
E  0803624 ,Pilbara,115.71388914542271,-22.952777111210796
E  0803627 ,Pilbara,116.35499652672611,-23.39333431882791
E  0803628 ,Pilbara,115.23833183982093,-22.969993596469706
E  0803629 ,Pilbara,115.74058939087344,-23.092187789763088
E  0803630 ,Pilbara,115.58056206544573,-23.063881903439423
E  0803632 ,Gascoyne,114.17083291632039,-23.03749884639591
P  4503055 ,Pilbara,122.33399813887803,-22.16400974358536
P  4503058 ,Pilbara,118.90065314087597,-21.03256144022878
E  0803635 ,Pilbara,117.53289976041883,-23.641223723351366
E  0803686 ,Pilbara,115.23166644185653,-22.461665550462342
E  0803637 ,Pilbara,116.97103526629054,-23.13690154287654
P  4503061 ,Pilbara,119.20884969318985,-21.825476601689623
E  0803643 ,Pilbara,116.57916696299421,-23.227084855450986
E  0803644 ,Pilbara,115.28055215117202,-23.037957286491558
E  0803645 ,Pilbara,115.3250008723297,-22.97499830820337
E  0803646 ,Pilbara,115.35416819344677,-23.04999194110981
E  0803647 ,Pilbara,115.26666702094508,-22.449999435825006
E  0803648 ,Pilbara,116.14166660217182,-22.541666632168564
E  0803649 ,Pilbara,116.14166659979104,-22.57499996722168
E  0803650 ,Pilbara,116.17499988553801,-22.558333660919942
E  0803652 ,Pilbara,115.12500371423185,-22.756813352816682
E  0803655 ,Gascoyne,114.144998425749,-22.888332601934525
E  0803659 ,Pilbara,115.37083391285542,-22.741665358606216
E  0803661 ,Pilbara,116.51666720054978,-22.99999941850505
E  0803687 ,Pilbara,115.23333355710945,-22.38333307779916
E  0803663 ,Pilbara,115.49722118020989,-22.769439827342676
E  0803664 ,Pilbara,115.36500016142055,-22.878332151911216
E  0803665 ,Pilbara,115.25319587778026,-22.871152570097696
E  0803666 ,Pilbara,115.82592397955548,-22.430558136464672
E  0803667 ,Pilbara,116.21167193680148,-21.264996539324663
E  0803668 ,Pilbara,115.94721333957125,-21.570826657434765
E  0803669 ,Pilbara,115.15277691860233,-22.53055478269249
E  0803670 ,Pilbara,115.38333234285547,-22.45832977889898
P  4503065 ,Pilbara,119.84106437614085,-20.989557010239373
P  4503087 ,Pilbara,119.17667304863508,-21.588006880207494
E  0803671 ,Pilbara,115.35178335513343,-22.560438867332245
E  0803688 ,Pilbara,115.26666694438369,-22.42500003487895
E  0803673 ,Pilbara,115.77618253411892,-22.934784014944086
E  0803674 ,Gascoyne,114.14896527195259,-23.083322050283034
E  0803676 ,Pilbara,115.76287727332499,-23.235606630552056
E  0803678 ,Pilbara,116.93500051670198,-23.381667715964017
E  0803679 ,Pilbara,117.09720412632622,-23.14074054964045
E  0803682 ,Pilbara,115.22120983613677,-22.05162803636749
E  0803683 ,Pilbara,115.79924454655526,-22.633325449888837
E  0803685 ,Pilbara,115.87322361338278,-21.653341775357767
E  0803696 ,Pilbara,115.49999906563286,-21.92499871092271
E  0803697 ,Pilbara,115.54166673275076,-21.949999252254422
E  0803699 ,Pilbara,116.37324322458038,-22.988156172261853
E  0803700 ,Pilbara,116.49621238159541,-23.109843863081082
E  0803701 ,Pilbara,115.47976160836207,-22.9607137665579
E  0803702 ,Pilbara,114.95103002834442,-22.82715885396429
E  0803703 ,Pilbara,116.92115362652686,-23.283977573305517
E  0803704 ,Pilbara,115.87500017548855,-21.625000029504594
E  0803705 ,Pilbara,115.9112733907427,-21.87793721354872
E  0803706 ,Pilbara,116.07500021342553,-22.308333351146523
E  0803708 ,Pilbara,115.98333348308334,-21.608332345254126
E  0803709 ,Pilbara,115.91018311412141,-21.724998659532936
E  0803710 ,Pilbara,115.98333351414138,-21.749999794802076
E  0803711 ,Pilbara,115.35602481445441,-22.91845300467571
E  0803712 ,Pilbara,115.5037754035125,-23.28029285651602
E  0803713 ,Pilbara,115.36089701693433,-23.13781668808445
P  4503088 ,Pilbara,118.96130886562801,-21.03838119588426
P  4503096 ,Pilbara,118.88400004773534,-21.057659750244138
E  0803714 ,Pilbara,115.10676156149819,-22.802653667372446
E  0803715 ,Pilbara,115.14757147660958,-22.931500289101074
E  0803716 ,Pilbara,117.50666541884118,-23.55333392334971
E  0803717 ,Pilbara,115.39999885260508,-23.229164485392932
E  0803719 ,Pilbara,115.89166478148123,-21.808332190962794
E  0803721 ,Pilbara,115.13333378892543,-22.766666335199044
E  0803722 ,Gascoyne,114.99103314371908,-23.57435218421785
E  0803725 ,Pilbara,116.0533376530681,-22.901665599586245
E  0803726 ,Pilbara,115.91667004511113,-22.966663260800452
E  0803728 ,Mid West,117.68916802751009,-23.774168724179095
E  0803729 ,Pilbara,116.83333447997164,-22.799999806741738
E  0803730 ,Pilbara,116.80833471338177,-22.7750000082341
E  0803731 ,Pilbara,116.2916657586692,-21.783333553622754
E  0803732 ,Pilbara,115.88366268548276,-21.91033748807395
E  0803733 ,Pilbara,115.35331890321386,-22.834161302137222
E  0902884 ,Gascoyne,116.28333472776406,-24.57500353932896
E  0803734 ,Pilbara,115.50638955280446,-22.85638059047642
E  0803736 ,Pilbara,117.49500165904225,-23.445000488560186
E  0803737 ,Pilbara,116.62116142940876,-23.373075634197306
E  0803738 ,Pilbara,115.50207958053143,-22.606245573155736
E  0803739 ,Pilbara,116.7233328569434,-22.793333060855076
E  0803740 ,Gascoyne,115.16499969643212,-23.506661847709466
E  0803742 ,Pilbara,116.45312406594086,-23.102081322180737
E  0803744 ,Gascoyne,117.62170325045723,-24.035100519940755
E  0803745 ,Gascoyne,115.19166664325462,-23.383332636614796
E  0901825 ,Gascoyne,115.68125731147133,-24.527905930724817
E  0803746 ,Pilbara,116.21170270608775,-21.496285591370643
E  0803747 ,Pilbara,115.49796470272743,-21.501759262931255
E  0803748 ,Pilbara,115.56666918113959,-21.50833328933033
P  4503107 ,Pilbara,120.32787172908809,-21.048726133829074
E  0803749 ,Pilbara,117.05558052493203,-23.273552073013988
E  0803750 ,Pilbara,116.71189109537148,-23.0932670904166
E  0902915 ,Gascoyne,116.24166737987507,-24.475003059770284
E  0803751 ,Pilbara,117.2761095543085,-23.31359422094649
E  0803752 ,Pilbara,115.58833506514829,-22.908331238266005
E  0803753 ,Pilbara,115.98943447215251,-22.26432757928877
E  0803754 ,Pilbara,116.09999985800069,-22.541666882583993
E  0803755 ,Pilbara,115.94722347031276,-22.13055573700309
P  4503109 ,Pilbara,118.50371556104197,-20.540369310469227
E  0803756 ,Pilbara,116.35166466698372,-23.18833227774397
E  0803757 ,Pilbara,116.84970921271324,-23.315009519697135
E  0803758 ,Gascoyne,115.12500056937775,-23.541666872040338
E  0803766 ,Pilbara,115.7088250619933,-21.837877250030477
E  0803759 ,Pilbara,117.05800059163656,-23.03254244783772
E  0803760 ,Pilbara,115.48355233243048,-21.996628103974334
E  0803761 ,Pilbara,115.27041761554482,-21.929590329687283
E  0803762 ,Pilbara,115.51666319102085,-21.881054956928413
E  0803763 ,Pilbara,115.51405721146058,-21.758849133417648
E  0803764 ,Pilbara,115.66885753095428,-21.710085248973932
E  0803765 ,Pilbara,115.31029597291115,-22.63898184356611
E  0803767 ,Pilbara,115.59299585002651,-21.91299805646236
E  0803768 ,Pilbara,115.75876117000873,-22.094820264134402
E  0803769 ,Pilbara,115.93105815006527,-22.00075651254686
E  0803770 ,Pilbara,115.70416584868421,-21.937500140622813
E  0803771 ,Gascoyne,114.2182120409626,-22.953992856910393
E  0803772 ,Pilbara,116.80000244020911,-23.166667611424742
E  0803773 ,Gascoyne,114.00624481810372,-23.125076928755515
E  0803774 ,Gascoyne,113.92001761611299,-22.90914107499458
E  0803775 ,Pilbara,116.13749945901087,-22.754165586093016
E  0803776 ,Pilbara,115.46346396917308,-21.52756607912167
E  0803799 ,Pilbara,115.29166691630834,-22.27499870458092
E  0803777 ,Pilbara,115.907844891249,-21.46267847489939
E  0803781 ,Gascoyne,117.4142358057874,-23.778472994941357
E  0803782 ,Pilbara,115.33055582732167,-22.686109900106587
E  0803783 ,Pilbara,115.76041674803648,-22.005251334732478
E  0803784 ,Pilbara,115.6088697193952,-21.740269992089225
E  0803785 ,Pilbara,115.42499958910963,-21.799998266958557
P  4503110 ,Pilbara,118.53173544672785,-20.572846463611786
E  0803786 ,Pilbara,116.28333415429162,-20.87500017671077
E  0803787 ,Pilbara,116.28333347349634,-20.908333164129825
E  0803788 ,Pilbara,116.2749999622668,-20.941666169372215
E  0803789 ,Pilbara,115.81666619274995,-23.55000209207704
E  0803790 ,Mid West,117.51721250909094,-23.725831143753126
E  0803791 ,Pilbara,115.18055551723766,-22.65277744870963
E  0803792 ,Mid West,117.68683137641345,-23.91264452562939
E  0803793 ,Pilbara,116.98500066221436,-23.05833456747841
E  0803794 ,Pilbara,115.47500007120277,-21.883331988855314
E  0803795 ,Pilbara,115.31111143920482,-22.93611017090312
E  0803796 ,Pilbara,115.78729781547975,-23.47281695302265
P  4503128 ,Pilbara,119.82589717225264,-21.01399327030645
E  0803797 ,Pilbara,115.7654782365864,-23.31546132978794
E  0803798 ,Pilbara,115.68117007820634,-23.055875220793087
E  0803800 ,Pilbara,115.4113138464819,-22.352381288955485
E  0803801 ,Pilbara,115.54166702948766,-22.291666348269107
E  0803802 ,Gascoyne,113.92112761062316,-23.523826512805144
E  0803803 ,Pilbara,115.93499972501094,-21.60499917084863
E  0803804 ,Pilbara,117.12500034904843,-23.58333298016825
P  4503131 ,Pilbara,119.23332806667796,-21.94933227460325
P  4503132 ,Pilbara,119.67167266975235,-21.718975300655032
P  4503133 ,Pilbara,119.8536874539761,-20.98870865103138
P  4503134 ,Pilbara,119.84251984727757,-20.994772643177104
E  0803805 ,Pilbara,117.28592726550363,-23.522469091932898
E  0803806 ,Pilbara,115.55000059417137,-22.775000108259277
E  0803807 ,Pilbara,116.22499988406176,-22.525001335033583
E  0803808 ,Pilbara,116.79479021577829,-22.925001558627777
P  4503140 ,Pilbara,119.30066300963139,-21.51599481637607
